,CLIENT_ID,RETRO_DT,TARGET,number_of_friends
25603,55143,20210520,0,100
25604,555986,20210520,1,32
25605,557151,20210520,test,50
25606,55745,20210520,1,100
25607,55746,20210520,test,100
25608,55846,20210520,0,70
25609,55849,20210520,test,100
25610,55850,20210520,test,96
25611,564690,20210520,0,100
25612,56629,20210520,1,10
25613,56638,20210520,1,99
25614,56641,20210520,0,100
25615,56642,20210520,0,37
25616,56752,20210520,0,2
25617,56753,20210520,test,100
25618,56757,20210520,0,100
25619,568821,20210520,0,79
25620,570282,20210520,1,100
25621,571540,20210520,1,100
25622,571579,20210520,test,39
25623,571751,20210520,0,100
25624,57261,20210520,0,100
25625,57263,20210520,0,100
25626,57266,20210520,0,100
25627,57274,20210520,1,79
25628,57383,20210520,test,100
25629,57384,20210520,0,100
25630,57391,20210520,1,100
25631,578907,20210520,0,19
25632,57896,20210520,0,100
25633,57897,20210520,0,92
25634,580298,20210520,1,22
25635,58293,20210520,1,100
25636,58379,20210520,0,100
25637,58382,20210520,0,100
25638,58603,20210520,1,96
25639,58609,20210520,1,100
25640,58611,20210520,0,100
25641,58612,20210520,0,100
25642,58696,20210520,test,83
25643,590440,20210520,0,73
25644,59621,20210520,0,100
25645,59901,20210520,0,100
25646,59903,20210520,test,28
25647,60207,20210520,0,100
25648,60212,20210520,0,100
25649,60217,20210520,0,32
25650,60220,20210520,0,33
25651,60292,20210520,0,100
25652,604112,20210520,1,54
25653,607556,20210520,0,100
25654,609450,20210520,test,22
25655,61227,20210520,0,100
25656,623637,20210520,0,100
25657,62589,20210520,1,84
25658,62596,20210520,0,100
25659,629645,20210520,0,20
25660,64051,20210520,0,100
25661,64053,20210520,0,44
25662,651100,20210520,1,80
25663,655907,20210520,1,100
25664,657331,20210520,0,100
25665,658564,20210520,0,100
25666,658788,20210520,test,100
25667,660166,20210520,0,100
25668,660758,20210520,0,100
25669,668333,20210520,0,35
25670,677515,20210520,0,100
25671,677843,20210520,0,100
25672,683033,20210520,test,100
25673,68577,20210520,0,10
25674,68578,20210520,0,100
25675,685809,20210520,0,100
25676,68584,20210520,0,3
25677,68624,20210520,test,9
25678,689599,20210520,test,100
25679,69001,20210520,0,100
25680,69005,20210520,0,100
25681,690870,20210520,0,100
25682,69229,20210520,0,100
25683,69317,20210520,1,82
25684,697613,20210520,0,100
25685,697866,20210520,0,100
25686,69842,20210520,1,100
25687,69996,20210520,test,100
25688,70066,20210520,1,100
25689,70107,20210520,0,25
25690,70111,20210520,0,69
25691,70120,20210520,test,26
25692,70468,20210520,0,100
25693,707206,20210520,0,57
25694,711072,20210520,1,100
25695,716515,20210520,test,100
25696,71656,20210520,0,100
25697,717816,20210520,0,100
25698,71920,20210520,0,100
25699,71924,20210520,test,68
25700,72640,20210520,0,100
25701,727886,20210520,test,100
25702,740161,20210520,1,100
25703,74318,20210520,0,68
25704,743287,20210520,test,99
25705,74356,20210520,test,100
25706,743862,20210520,0,99
25707,74390,20210520,0,59
25708,74391,20210520,1,70
25709,74392,20210520,1,11
25710,74394,20210520,1,100
25711,74395,20210520,test,100
25712,74396,20210520,0,99
25713,744713,20210520,0,3
25714,745550,20210520,0,100
25715,748549,20210520,0,100
25716,757892,20210520,0,22
25717,765481,20210520,0,100
25718,775388,20210520,1,100
25719,778459,20210520,test,100
25720,780563,20210520,test,100
25721,78599,20210520,1,54
25722,78600,20210520,1,94
25723,78601,20210520,1,99
25724,78603,20210520,0,92
25725,78604,20210520,test,100
25726,78605,20210520,1,100
25727,78606,20210520,0,99
25728,78636,20210520,1,100
25729,78637,20210520,0,67
25730,78638,20210520,0,100
25731,78639,20210520,1,100
25732,791652,20210520,test,100
25733,80202,20210520,test,100
25734,803718,20210520,1,100
25735,80405,20210520,0,83
25736,80498,20210520,0,21
25737,813563,20210520,1,100
25738,816847,20210520,0,100
25739,816983,20210520,0,19
25740,82008,20210520,0,100
25741,82009,20210520,1,100
25742,82012,20210520,0,100
25743,82013,20210520,1,100
25744,82014,20210520,1,100
25745,82015,20210520,test,100
25746,82017,20210520,1,56
25747,82018,20210520,0,100
25748,82020,20210520,test,100
25749,82021,20210520,0,34
25750,82022,20210520,0,100
25751,82023,20210520,1,100
25752,82027,20210520,1,100
25753,82028,20210520,0,100
25754,82029,20210520,test,100
25755,82030,20210520,1,30
25756,82031,20210520,0,100
25757,82032,20210520,test,60
25758,82033,20210520,0,100
25759,82034,20210520,test,100
25760,82035,20210520,test,87
25761,82036,20210520,test,100
25762,82037,20210520,test,33
25763,82038,20210520,test,40
25764,82039,20210520,1,48
25765,82041,20210520,0,100
25766,82043,20210520,test,6
25767,82046,20210520,0,1
25768,82048,20210520,0,50
25769,82049,20210520,0,100
25770,82050,20210520,test,100
25771,82051,20210520,0,83
25772,82054,20210520,test,77
25773,82055,20210520,0,8
25774,82056,20210520,1,33
25775,82057,20210520,0,100
25776,82058,20210520,0,15
25777,82059,20210520,1,100
25778,82062,20210520,0,100
25779,82063,20210520,0,99
25780,82064,20210520,0,66
25781,82065,20210520,0,100
25782,82066,20210520,0,100
25783,82067,20210520,0,100
25784,82068,20210520,0,100
25785,82069,20210520,test,89
25786,82070,20210520,0,100
25787,82071,20210520,test,1
25788,82073,20210520,0,100
25789,82074,20210520,1,52
25790,82075,20210520,1,100
25791,82077,20210520,1,6
25792,82080,20210520,1,80
25793,82081,20210520,1,100
25794,82082,20210520,1,100
25795,82083,20210520,0,98
25796,82084,20210520,0,100
25797,82085,20210520,0,97
25798,82087,20210520,0,100
25799,82088,20210520,0,9
25800,82091,20210520,0,27
25801,82092,20210520,test,100
25802,82093,20210520,0,100
25803,82094,20210520,test,57
25804,82095,20210520,0,41
25805,82096,20210520,0,100
25806,82097,20210520,1,100
25807,82098,20210520,0,83
25808,82099,20210520,test,78
25809,82100,20210520,1,100
25810,82101,20210520,test,100
25811,82102,20210520,0,100
25812,82103,20210520,1,100
25813,82105,20210520,test,12
25814,82106,20210520,1,99
25815,82107,20210520,0,100
25816,82108,20210520,0,93
25817,82109,20210520,1,100
25818,82110,20210520,1,2
25819,82112,20210520,0,50
25820,82113,20210520,1,100
25821,82114,20210520,1,95
25822,82115,20210520,0,24
25823,82116,20210520,0,100
25824,82117,20210520,1,100
25825,82118,20210520,test,100
25826,82120,20210520,test,100
25827,82121,20210520,1,42
25828,82123,20210520,0,100
25829,82124,20210520,0,100
25830,82126,20210520,1,17
25831,82127,20210520,0,53
25832,82128,20210520,0,100
25833,82129,20210520,0,100
25834,82130,20210520,1,16
25835,82132,20210520,0,100
25836,82133,20210520,0,100
25837,82134,20210520,1,100
25838,82135,20210520,test,100
25839,82136,20210520,1,100
25840,82137,20210520,1,21
25841,82139,20210520,0,21
25842,82140,20210520,0,100
25843,82141,20210520,1,38
25844,82142,20210520,0,60
25845,82143,20210520,0,100
25846,82144,20210520,0,100
25847,82145,20210520,0,100
25848,82146,20210520,1,100
25849,82147,20210520,0,100
25850,82468,20210520,1,100
25851,82469,20210520,1,100
25852,82470,20210520,0,98
25853,82471,20210520,0,100
25854,82472,20210520,0,87
25855,82473,20210520,test,100
25856,82476,20210520,test,100
25857,82477,20210520,0,51
25858,82478,20210520,1,100
25859,82479,20210520,1,100
25860,82480,20210520,0,100
25861,82500,20210520,test,74
25862,825035,20210520,0,72
25863,82513,20210520,0,17
25864,82514,20210520,0,100
25865,82515,20210520,0,59
25866,82516,20210520,1,14
25867,82517,20210520,test,100
25868,82518,20210520,0,100
25869,82520,20210520,0,100
25870,82523,20210520,0,100
25871,82524,20210520,1,100
25872,827369,20210520,0,89
25873,830087,20210520,0,100
25874,832217,20210520,1,43
25875,834932,20210520,0,100
25876,837138,20210520,0,89
25877,837414,20210520,test,4
25878,841167,20210520,0,21
25879,846784,20210520,0,88
25880,849143,20210520,0,100
25881,850522,20210520,0,99
25882,862717,20210520,0,100
25883,864026,20210520,1,100
25884,86633,20210520,0,17
25885,86942,20210520,test,53
25886,872463,20210520,0,12
25887,87406,20210520,0,100
25888,877508,20210520,0,100
25889,880670,20210520,0,100
25890,889809,20210520,1,94
25891,897029,20210520,1,2
25892,908189,20210520,1,100
25893,91606,20210520,test,100
25894,922654,20210520,1,47
25895,922962,20210520,1,100
25896,929794,20210520,1,90
25897,933774,20210520,0,100
25898,952673,20210520,0,100
25899,952850,20210520,1,100
25900,96243,20210520,1,100
25901,976201,20210520,0,100
25902,977042,20210520,1,65
25903,979716,20210520,test,99
25904,983145,20210520,0,100
25905,992887,20210520,test,100
25906,994381,20210520,0,50
25907,51576,20210521,test,89
25908,516594,20210521,test,100
25909,52144,20210521,test,77
25910,52145,20210521,test,100
25911,52572,20210521,test,100
25912,52573,20210521,test,100
25913,52574,20210521,1,100
25914,52575,20210521,0,35
25915,52629,20210521,test,4
25916,52631,20210521,1,100
25917,53473,20210521,1,17
25918,53542,20210521,0,87
25919,53543,20210521,test,100
25920,542923,20210521,1,100
25921,54567,20210521,test,97
25922,54569,20210521,test,68
25923,54687,20210521,1,100
25924,549976,20210521,test,100
25925,551306,20210521,test,100
25926,55159,20210521,0,15
25927,55164,20210521,1,100
25928,55751,20210521,0,19
25929,55753,20210521,1,100
25930,55754,20210521,test,78
25931,55760,20210521,1,77
25932,55761,20210521,0,100
25933,55762,20210521,1,100
25934,55852,20210521,0,57
25935,560373,20210521,0,1
25936,56074,20210521,test,100
25937,56095,20210521,0,100
25938,564401,20210521,1,100
25939,56643,20210521,0,100
25940,56648,20210521,1,100
25941,56654,20210521,test,68
25942,56762,20210521,0,100
25943,57275,20210521,0,35
25944,573115,20210521,1,100
25945,57398,20210521,0,100
25946,57399,20210521,test,99
25947,57421,20210521,0,22
25948,57914,20210521,0,43
25949,57916,20210521,test,44
25950,57925,20210521,1,100
25951,57938,20210521,0,100
25952,58295,20210521,test,100
25953,58344,20210521,1,99
25954,58347,20210521,0,95
25955,58614,20210521,0,82
25956,58615,20210521,0,92
25957,589597,20210521,1,100
25958,59562,20210521,0,85
25959,59563,20210521,0,7
25960,59564,20210521,1,99
25961,59628,20210521,0,100
25962,59631,20210521,1,1
25963,59636,20210521,0,99
25964,59637,20210521,0,38
25965,59674,20210521,0,100
25966,59675,20210521,1,100
25967,59677,20210521,0,29
25968,598122,20210521,0,8
25969,59924,20210521,0,42
25970,59927,20210521,0,57
25971,60224,20210521,0,100
25972,60295,20210521,0,100
25973,60300,20210521,test,100
25974,604043,20210521,0,100
25975,610625,20210521,test,85
25976,61228,20210521,1,5
25977,61238,20210521,test,94
25978,61246,20210521,test,64
25979,61265,20210521,1,100
25980,619865,20210521,0,67
25981,620683,20210521,0,100
25982,62600,20210521,1,42
25983,62603,20210521,0,24
25984,62607,20210521,test,67
25985,62619,20210521,test,89
25986,62620,20210521,0,100
25987,62621,20210521,1,100
25988,62654,20210521,0,100
25989,62656,20210521,1,99
25990,62657,20210521,test,100
25991,626794,20210521,test,3
25992,640297,20210521,0,64
25993,64069,20210521,0,100
25994,644569,20210521,0,74
25995,646874,20210521,0,99
25996,651309,20210521,0,100
25997,658556,20210521,test,100
25998,663146,20210521,0,90
25999,665118,20210521,0,79
26000,667268,20210521,0,100
26001,667660,20210521,1,68
26002,668277,20210521,test,100
26003,668325,20210521,0,28
26004,668529,20210521,1,1
26005,671000,20210521,0,99
26006,674008,20210521,0,100
26007,675717,20210521,test,74
26008,676827,20210521,1,61
26009,68410,20210521,test,100
26010,68421,20210521,1,100
26011,68422,20210521,test,100
26012,68428,20210521,0,100
26013,68586,20210521,1,100
26014,68590,20210521,1,62
26015,686082,20210521,0,100
26016,68636,20210521,0,100
26017,68642,20210521,0,100
26018,69006,20210521,test,100
26019,69008,20210521,test,100
26020,69013,20210521,test,100
26021,69015,20210521,test,38
26022,69016,20210521,test,100
26023,692651,20210521,0,99
26024,69324,20210521,test,100
26025,69327,20210521,0,100
26026,69431,20210521,1,100
26027,69436,20210521,0,32
26028,69439,20210521,test,100
26029,69440,20210521,1,100
26030,69846,20210521,0,100
26031,69849,20210521,0,56
26032,69853,20210521,test,99
26033,69922,20210521,0,100
26034,70004,20210521,0,61
26035,70006,20210521,0,64
26036,70007,20210521,0,100
26037,70009,20210521,0,45
26038,70083,20210521,0,10
26039,70126,20210521,test,100
26040,70127,20210521,0,100
26041,70477,20210521,0,85
26042,70478,20210521,1,100
26043,70480,20210521,0,100
26044,70482,20210521,1,79
26045,708179,20210521,0,100
26046,708529,20210521,0,88
26047,70902,20210521,test,63
26048,71927,20210521,0,34
26049,71928,20210521,0,100
26050,725267,20210521,test,31
26051,725300,20210521,0,100
26052,72655,20210521,0,100
26053,72722,20210521,1,100
26054,72723,20210521,0,100
26055,732076,20210521,1,88
26056,736963,20210521,1,31
26057,740972,20210521,0,10
26058,741251,20210521,1,100
26059,74319,20210521,test,100
26060,74320,20210521,0,55
26061,74322,20210521,0,3
26062,74324,20210521,0,100
26063,74325,20210521,1,85
26064,74326,20210521,1,100
26065,74327,20210521,0,100
26066,74328,20210521,test,70
26067,74331,20210521,0,92
26068,74416,20210521,0,44
26069,756370,20210521,0,100
26070,75904,20210521,test,23
26071,76743,20210521,0,100
26072,76744,20210521,1,29
26073,773202,20210521,1,100
26074,77522,20210521,test,100
26075,77523,20210521,test,99
26076,77525,20210521,test,19
26077,77526,20210521,1,100
26078,77527,20210521,1,100
26079,77528,20210521,0,100
26080,77529,20210521,1,100
26081,77530,20210521,1,54
26082,77531,20210521,1,81
26083,77532,20210521,0,100
26084,77535,20210521,1,93
26085,77536,20210521,1,58
26086,77537,20210521,1,30
26087,77538,20210521,0,100
26088,77539,20210521,test,64
26089,77541,20210521,0,100
26090,77543,20210521,0,100
26091,77544,20210521,0,100
26092,77553,20210521,1,8
26093,77558,20210521,1,100
26094,77559,20210521,test,100
26095,77560,20210521,test,100
26096,77561,20210521,1,70
26097,77562,20210521,test,1
26098,77563,20210521,1,100
26099,77564,20210521,1,100
26100,77565,20210521,1,6
26101,77566,20210521,1,100
26102,77567,20210521,1,94
26103,77568,20210521,0,69
26104,77569,20210521,0,100
26105,77570,20210521,1,100
26106,77572,20210521,1,100
26107,77573,20210521,0,100
26108,77574,20210521,0,100
26109,77575,20210521,test,100
26110,77576,20210521,0,8
26111,77577,20210521,1,44
26112,77579,20210521,0,100
26113,77580,20210521,1,100
26114,77582,20210521,1,100
26115,77583,20210521,0,100
26116,77584,20210521,test,100
26117,77585,20210521,0,88
26118,77586,20210521,0,100
26119,77587,20210521,0,100
26120,77588,20210521,0,81
26121,77589,20210521,0,100
26122,77590,20210521,1,100
26123,77591,20210521,1,100
26124,77593,20210521,test,100
26125,77594,20210521,0,100
26126,77596,20210521,0,63
26127,77597,20210521,0,100
26128,77598,20210521,0,66
26129,77600,20210521,0,3
26130,77601,20210521,test,100
26131,77602,20210521,1,76
26132,77623,20210521,0,37
26133,77624,20210521,0,39
26134,77626,20210521,1,54
26135,77627,20210521,0,3
26136,77628,20210521,1,100
26137,77629,20210521,0,100
26138,77630,20210521,0,100
26139,77631,20210521,0,100
26140,77632,20210521,1,100
26141,781934,20210521,1,99
26142,78609,20210521,1,100
26143,786092,20210521,0,9
26144,78610,20210521,0,100
26145,78612,20210521,0,100
26146,78614,20210521,1,27
26147,78615,20210521,0,100
26148,78616,20210521,1,100
26149,78617,20210521,0,100
26150,78620,20210521,0,100
26151,78621,20210521,1,100
26152,78622,20210521,0,37
26153,78623,20210521,0,100
26154,78624,20210521,0,100
26155,78625,20210521,0,62
26156,78626,20210521,test,46
26157,78627,20210521,0,100
26158,78629,20210521,0,100
26159,78631,20210521,1,4
26160,78633,20210521,0,100
26161,78634,20210521,0,100
26162,78635,20210521,1,100
26163,78640,20210521,0,93
26164,78642,20210521,0,48
26165,78643,20210521,0,100
26166,78644,20210521,0,24
26167,78645,20210521,test,100
26168,78646,20210521,1,96
26169,78647,20210521,1,38
26170,78648,20210521,0,96
26171,78649,20210521,test,100
26172,78650,20210521,test,100
26173,78651,20210521,0,100
26174,78652,20210521,test,62
26175,78653,20210521,1,100
26176,78654,20210521,1,14
26177,78656,20210521,test,93
26178,78657,20210521,0,100
26179,78659,20210521,1,100
26180,78660,20210521,1,100
26181,78661,20210521,0,37
26182,78662,20210521,0,10
26183,78666,20210521,0,100
26184,78667,20210521,0,99
26185,78670,20210521,1,100
26186,78671,20210521,1,85
26187,78672,20210521,0,5
26188,78673,20210521,test,98
26189,78675,20210521,test,100
26190,78679,20210521,0,100
26191,78680,20210521,0,100
26192,78681,20210521,0,100
26193,78682,20210521,0,81
26194,78683,20210521,1,100
26195,78684,20210521,0,9
26196,78685,20210521,test,100
26197,78686,20210521,0,46
26198,78687,20210521,0,100
26199,78688,20210521,1,100
26200,78691,20210521,test,88
26201,78692,20210521,0,61
26202,78694,20210521,0,96
26203,78696,20210521,1,100
26204,78697,20210521,0,79
26205,78698,20210521,test,100
26206,78699,20210521,0,62
26207,78701,20210521,test,38
26208,78702,20210521,1,47
26209,78703,20210521,0,94
26210,78704,20210521,1,100
26211,78705,20210521,0,100
26212,78707,20210521,test,49
26213,78709,20210521,0,97
26214,78710,20210521,0,100
26215,78711,20210521,test,100
26216,78712,20210521,1,90
26217,78722,20210521,0,100
26218,78724,20210521,test,100
26219,78725,20210521,1,100
26220,78726,20210521,1,57
26221,78727,20210521,0,98
26222,78729,20210521,1,22
26223,78730,20210521,1,100
26224,78732,20210521,1,56
26225,78733,20210521,1,100
26226,78734,20210521,0,82
26227,78736,20210521,1,32
26228,78738,20210521,0,51
26229,78739,20210521,0,54
26230,78740,20210521,test,100
26231,78742,20210521,1,100
26232,78743,20210521,1,91
26233,78744,20210521,0,10
26234,78745,20210521,0,100
26235,78746,20210521,0,100
26236,78747,20210521,0,73
26237,78748,20210521,1,100
26238,78749,20210521,1,100
26239,78751,20210521,1,100
26240,78752,20210521,test,100
26241,78753,20210521,test,27
26242,78754,20210521,0,67
26243,78756,20210521,1,78
26244,78757,20210521,test,100
26245,788903,20210521,1,41
26246,790220,20210521,0,99
26247,792766,20210521,1,100
26248,793843,20210521,1,68
26249,795234,20210521,0,100
26250,797976,20210521,1,100
26251,809104,20210521,0,13
